open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1704067200000,78.493000,80.199000,78.252000,79.792000,159882.4,1704068099999,12707404.4853000,42136,87428.7,6946731.0710000,0
1704068100000,79.787000,81.096000,79.709000,80.890000,204773.6,1704068999999,16427606.2656000,47340,104091.2,8354160.5623000,0
1704069000000,80.889000,81.727000,80.517000,81.156000,299339.8,1704069899999,24284156.0237000,65021,143763.7,11665011.7365000,0
1704069900000,81.153000,81.271000,80.635000,80.804000,90316.2,1704070799999,7313744.4065000,22765,44657.3,3617251.4398000,0
1704070800000,80.816000,80.829000,80.033000,80.237000,91533.1,1704071699999,7356440.7199000,24293,37241.5,2992784.0086000,0
1704071700000,80.236000,81.073000,80.231000,80.606000,69253.8,1704072599999,5588827.9371000,18597,34722.2,2801973.2405000,0
1704072600000,80.606000,81.270000,80.600000,81.087000,92217.6,1704073499999,7468804.1761000,22431,46709.5,3782532.6187000,0
1704073500000,81.063000,81.623000,80.827000,80.874000,110454.7,1704074399999,8976054.7672000,26693,53569.1,4354037.5984000,0
1704074400000,80.878000,81.023000,80.051000,80.367000,123821.6,1704075299999,9958348.5770000,29930,52565.0,4227971.4301000,0
1704075300000,80.367000,80.660000,80.025000,80.343000,66788.0,1704076199999,5364789.6692000,16802,34609.4,2780436.3299000,0
1704076200000,80.342000,80.652000,79.000000,79.177000,157033.4,1704077099999,12526031.6933000,35911,57644.8,4602394.9831000,0
1704077100000,79.177000,79.738000,79.102000,79.143000,134510.5,1704077999999,10681455.4566000,28849,77692.2,6170197.5246000,0
1704078000000,79.144000,79.373000,77.379000,77.966000,240014.6,1704078899999,18806708.5505000,54448,89446.9,7016165.4151000,0
1704078900000,77.966000,78.230000,77.000000,77.193000,225022.3,1704079799999,17456870.3845000,48540,103985.7,8072877.1280000,0
1704079800000,77.188000,77.309000,74.926000,75.259000,515756.3,1704080699999,39152640.1375000,107593,192311.7,14615463.5100000,0
1704080700000,75.266000,75.461000,74.110000,75.213000,413785.0,1704081599999,30974568.5710000,80787,206175.5,15442882.4310000,0
1704081600000,75.205000,76.211000,75.000000,75.634000,300387.2,1704082499999,22744850.4674000,56681,156173.8,11829587.3403000,0
1704082500000,75.634000,75.748000,74.300000,75.652000,237116.8,1704083399999,17798347.2300000,48336,116085.5,8719626.8157000,0
1704083400000,75.656000,75.700000,74.831000,75.366000,119946.9,1704084299999,9033698.3967000,30016,61354.6,4623114.2918000,0
1704084300000,75.355000,76.407000,75.174000,76.202000,126992.8,1704085199999,9626495.5272000,31816,77124.0,5846393.4769000,0
1704085200000,76.210000,77.000000,75.798000,77.000000,148771.6,1704086099999,11357227.8712000,29604,92169.3,7040496.4681000,0
1704086100000,77.000000,77.000000,76.347000,76.709000,110867.6,1704086999999,8494410.3845000,22253,61802.5,4734823.1023000,0
1704087000000,76.709000,76.936000,76.185000,76.567000,89582.9,1704087899999,6854582.9759000,23624,40792.8,3122406.8257000,0
1704087900000,76.567000,76.591000,75.623000,75.977000,119711.3,1704088799999,9092458.5096000,25320,48806.5,3706608.4407000,0
1704088800000,75.973000,76.407000,75.702000,76.049000,71013.4,1704089699999,5403443.1284000,17238,39598.4,3013922.2191000,0
1704089700000,76.048000,76.451000,75.784000,76.118000,59163.5,1704090599999,4500612.7369000,14788,28528.6,2171015.6128000,0
1704090600000,76.116000,76.976000,76.111000,76.705000,90646.4,1704091499999,6940154.4272000,22947,53746.5,4115581.7708000,0
1704091500000,76.712000,77.746000,76.693000,77.228000,102463.7,1704092399999,7911686.8611000,24892,60972.6,4708531.9346000,0
1704092400000,77.228000,77.684000,77.111000,77.509000,78755.2,1704093299999,6099087.7139000,18079,38485.7,2980396.6222000,0
1704093300000,77.510000,77.510000,76.711000,77.215000,90009.5,1704094199999,6938760.3087000,20513,36867.0,2842474.1373000,0
1704094200000,77.216000,77.310000,76.687000,76.725000,63230.5,1704095099999,4864236.3345000,15907,26948.5,2073848.5407000,0
1704095100000,76.724000,77.330000,76.602000,77.318000,52717.7,1704095999999,4057683.1853000,14994,28225.3,2173045.9996000,0
1704096000000,77.315000,77.520000,76.960000,77.520000,70724.7,1704096899999,5465477.9741000,16371,33694.4,2604149.5393000,0
1704096900000,77.520000,77.845000,76.664000,76.803000,115524.2,1704097799999,8929840.3185000,25103,46414.3,3589700.9612000,0
1704097800000,76.810000,76.878000,76.000000,76.087000,120914.1,1704098699999,9235320.8726000,25637,43550.7,3328242.8649000,0
1704098700000,76.088000,76.628000,76.075000,76.596000,63506.0,1704099599999,4851161.9298000,12803,39247.2,2998264.4093000,0
1704099600000,76.609000,76.750000,76.243000,76.562000,55707.5,1704100499999,4261798.7947000,13317,25766.7,1971492.6915000,0
1704100500000,76.563000,77.392000,76.552000,76.924000,95655.6,1704101399999,7363990.7826000,21880,46666.8,3591904.4048000,0
1704101400000,76.925000,77.873000,76.903000,77.612000,121353.8,1704102299999,9409406.3468000,26406,63366.4,4913829.9878000,0
1704102300000,77.612000,77.853000,77.570000,77.786000,74109.0,1704103199999,5758390.2386000,13044,27211.2,2114696.0198000,0
1704103200000,77.779000,78.391000,77.734000,78.077000,128395.0,1704104099999,10023011.2557000,26284,69203.4,5401887.4637000,0
1704104100000,78.076000,78.193000,77.326000,77.393000,80104.7,1704104999999,6225809.7661000,19342,28646.0,2227537.9002000,0
1704105000000,77.393000,77.676000,77.108000,77.422000,59422.9,1704105899999,4596921.3696000,15420,30597.9,2367405.2539000,0
1704105900000,77.422000,77.665000,77.197000,77.617000,55865.2,1704106799999,4323336.0432000,11980,33327.4,2579535.9995000,0
1704106800000,77.618000,77.976000,77.488000,77.848000,81472.4,1704107699999,6336608.6840000,17101,48641.7,3783569.0791000,0
1704107700000,77.843000,78.090000,77.315000,77.711000,88103.6,1704108599999,6850806.1490000,19670,42388.1,3295645.2588000,0
1704108600000,77.719000,77.901000,76.876000,77.110000,79516.2,1704109499999,6146161.9744000,20381,27691.7,2141906.9606000,0
1704109500000,77.113000,77.384000,76.515000,77.363000,105083.9,1704110399999,8089313.9126000,24459,50324.4,3875882.9969000,0
1704110400000,77.363000,77.603000,75.999000,76.273000,160212.5,1704111299999,12292226.8642000,38979,59473.0,4566548.9557000,0
1704111300000,76.273000,76.698000,76.181000,76.543000,90419.9,1704112199999,6915436.2746000,20740,46018.3,3520602.7696000,0
1704112200000,76.543000,76.978000,76.208000,76.933000,75111.6,1704113099999,5759486.4722000,18137,42671.8,3273827.9208000,0
1704113100000,76.933000,76.988000,75.702000,75.765000,135778.2,1704113999999,10355208.2395000,28825,46758.2,3566435.4112000,0
1704114000000,75.785000,76.250000,75.250000,75.741000,211558.9,1704114899999,16026253.5831000,40783,103358.5,7833763.7919000,0
1704114900000,75.744000,76.350000,75.744000,76.230000,78178.0,1704115799999,5946701.9819000,17978,44865.8,3412315.6060000,0
1704115800000,76.221000,76.937000,75.983000,76.830000,103116.5,1704116699999,7879303.8418000,23399,62384.0,4767221.1246000,0
1704116700000,76.830000,76.982000,76.597000,76.789000,75571.3,1704117599999,5806082.8732000,18190,31575.9,2426069.5727000,0
1704117600000,76.792000,76.792000,75.700000,75.982000,129511.7,1704118499999,9865918.6481000,31761,52462.2,3996219.0724000,0
1704118500000,75.983000,76.343000,75.338000,75.743000,123140.6,1704119399999,9327938.2979000,26433,62061.8,4702244.6250000,0
1704119400000,75.743000,76.289000,75.548000,75.927000,117212.7,1704120299999,8900700.9254000,25977,58236.7,4422252.5192000,0
1704120300000,75.926000,76.166000,75.681000,75.932000,68116.1,1704121199999,5168260.1819000,17571,29309.5,2224195.3458000,0
1704121200000,75.932000,76.083000,75.405000,75.722000,91502.8,1704122099999,6928233.7226000,21761,38387.2,2907343.3359000,0
1704122100000,75.726000,76.495000,75.666000,76.038000,103478.4,1704122999999,7881493.9671000,24260,53447.8,4072166.3901000,0
1704123000000,76.043000,76.795000,75.900000,76.774000,115415.8,1704123899999,8802602.1420000,25602,59688.6,4554023.2511000,0
1704123900000,76.775000,76.960000,76.327000,76.586000,120242.8,1704124799999,9216474.2292000,29087,63440.0,4864015.7815000,0
1704124800000,76.590000,77.699000,76.440000,77.153000,194231.1,1704125699999,14986164.2822000,47221,105640.2,8150317.0743000,0
1704125700000,77.145000,77.385000,76.110000,76.343000,155558.2,1704126599999,11927189.4269000,34809,65880.4,5052686.8399000,0
1704126600000,76.343000,76.911000,76.259000,76.826000,90696.8,1704127499999,6951780.8238000,19725,53583.4,4107468.1442000,0
1704127500000,76.827000,77.060000,76.547000,76.831000,59955.5,1704128399999,4606395.5971000,14341,28827.8,2214714.6752000,0
1704128400000,76.830000,77.330000,76.548000,77.220000,68811.7,1704129299999,5299078.2820000,17283,30120.2,2319582.6184000,0
1704129300000,77.220000,77.220000,76.706000,77.128000,44389.0,1704130199999,3417109.5612000,13471,20215.5,1556390.9435000,0
1704130200000,77.130000,77.380000,76.790000,77.007000,43040.7,1704131099999,3316003.6460000,13108,18056.0,1391447.4301000,0
1704131100000,77.008000,77.700000,77.000000,77.447000,85846.7,1704131999999,6638365.0403000,22606,46570.8,3601414.6160000,0
1704132000000,77.445000,77.963000,77.288000,77.893000,114710.0,1704132899999,8904771.9456000,26201,56435.8,4383203.1549000,0
1704132900000,77.895000,78.054000,77.452000,77.534000,88312.8,1704133799999,6861896.3667000,23465,38811.5,3016597.4828000,0
1704133800000,77.548000,77.600000,76.367000,76.594000,141986.2,1704134699999,10919547.4997000,33201,51520.6,3962531.8925000,0
1704134700000,76.594000,76.665000,75.550000,75.604000,135426.0,1704135599999,10310583.3781000,31560,50527.5,3849276.7222000,0
1704135600000,75.605000,76.035000,73.000000,74.737000,406446.0,1704136499999,30400183.2982000,86097,133760.6,10038144.5435000,0
1704136500000,74.737000,75.789000,74.257000,75.635000,199245.8,1704137399999,14937187.8735000,45614,115849.9,8686903.0476000,0
