open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717229700000,46.622000,46.880000,46.501000,46.689000,167554.9,1717230599999,7827947.7972000,17140,94981.7,4437155.5194000,0
1717230600000,46.688000,46.937000,46.621000,46.826000,78542.6,1717231499999,3673767.6525000,9966,44405.6,2077438.5354000,0
1717231500000,46.826000,46.914000,46.703000,46.879000,63351.3,1717232399999,2965378.6279000,9218,34503.6,1615316.8528000,0
1717232400000,46.879000,46.966000,46.688000,46.937000,83822.8,1717233299999,3928222.6844000,11282,40013.5,1875319.9072000,0
1717233300000,46.932000,46.949000,46.707000,46.776000,50407.4,1717234199999,2359905.7355000,9229,22076.4,1033376.9564000,0
1717234200000,46.777000,46.922000,46.636000,46.703000,56877.9,1717235099999,2660586.6752000,8104,20958.3,980218.8383000,0
1717235100000,46.703000,47.243000,46.584000,47.136000,127704.7,1717235999999,5995555.0087000,13792,66534.6,3124639.3772000,0
1717236000000,47.136000,47.240000,46.807000,46.914000,84975.8,1717236899999,3996875.5837000,10111,39439.9,1855949.7627000,0
1717236900000,46.913000,47.148000,46.860000,46.874000,65551.2,1717237799999,3081093.8122000,8028,31401.6,1476512.4740000,0
1717237800000,46.877000,47.003000,46.743000,46.822000,60579.2,1717238699999,2838910.9419000,7111,27469.6,1287515.7710000,0
1717238700000,46.822000,46.956000,46.716000,46.802000,55190.9,1717239599999,2585454.2527000,7339,27120.7,1270984.5048000,0
1717239600000,46.805000,46.890000,46.698000,46.883000,39576.2,1717240499999,1851871.3788000,5923,21403.9,1001680.4675000,0
1717240500000,46.883000,47.107000,46.821000,46.990000,44312.3,1717241399999,2080867.5247000,7310,24524.8,1151735.3384000,0
1717241400000,46.991000,47.093000,46.925000,46.925000,34293.4,1717242299999,1612172.3406000,6107,16900.4,794546.4853000,0
1717242300000,46.925000,47.100000,46.808000,46.846000,47022.1,1717243199999,2206144.9295000,6018,16667.1,782454.2080000,0
1717243200000,46.847000,47.010000,46.701000,46.707000,67080.6,1717244099999,3142549.7098000,9563,27339.7,1281131.0822000,0
1717244100000,46.708000,46.829000,46.573000,46.745000,58126.8,1717244999999,2713701.4940000,8577,28201.3,1316879.2458000,0
1717245000000,46.745000,46.763000,46.443000,46.564000,80602.7,1717245899999,3753069.1798000,10318,30192.2,1406053.2456000,0
1717245900000,46.563000,46.781000,46.512000,46.683000,70998.5,1717246799999,3311788.1233000,8919,37008.2,1726619.5526000,0
1717246800000,46.684000,46.855000,46.618000,46.752000,58374.5,1717247699999,2727330.2628000,9204,29261.2,1367083.8935000,0
1717247700000,46.752000,47.191000,46.724000,46.985000,120262.6,1717248599999,5652983.2083000,14530,66286.0,3115332.8727000,0
1717248600000,46.985000,47.038000,46.852000,46.962000,48814.1,1717249499999,2292008.8281000,7194,22267.3,1045616.5912000,0
1717249500000,46.962000,47.145000,46.942000,47.027000,65254.4,1717250399999,3068707.8914000,8772,32727.6,1539215.5647000,0
1717250400000,47.026000,47.593000,46.960000,47.340000,153889.0,1717251299999,7283065.6302000,18105,83322.2,3943825.6972000,0
1717251300000,47.338000,47.373000,47.000000,47.095000,79679.6,1717252199999,3758376.1668000,10306,28968.4,1365847.6136000,0
1717252200000,47.096000,47.158000,46.851000,46.908000,46714.6,1717253099999,2196015.3134000,8456,18447.0,867696.5992000,0
1717253100000,46.910000,46.966000,46.738000,46.889000,71631.3,1717253999999,3354328.9217000,10346,32283.6,1511969.2989000,0
1717254000000,46.890000,46.934000,46.673000,46.775000,37441.2,1717254899999,1751995.4891000,7444,13633.3,638213.1727000,0
1717254900000,46.776000,46.873000,46.608000,46.775000,49356.8,1717255799999,2308526.3395000,8128,24565.2,1149247.8726000,0
1717255800000,46.776000,47.049000,46.773000,46.962000,54982.4,1717256699999,2580014.0305000,8523,29663.3,1391950.3083000,0
1717256700000,46.962000,47.223000,46.854000,47.005000,71056.9,1717257599999,3343960.1279000,10566,32131.0,1512416.5483000,0
1717257600000,47.008000,47.122000,46.800000,46.830000,72205.4,1717258499999,3391956.6926000,11125,30438.1,1430250.5000000,0
1717258500000,46.833000,47.291000,46.775000,47.097000,102879.5,1717259399999,4837682.3718000,14420,47734.4,2244904.7400000,0
1717259400000,47.095000,47.166000,46.868000,46.925000,57843.1,1717260299999,2719533.3442000,7761,25891.2,1217517.9821000,0
1717260300000,46.924000,46.998000,46.713000,46.970000,61388.0,1717261199999,2875284.1346000,8552,24334.0,1140079.1897000,0
1717261200000,46.970000,47.318000,46.899000,47.272000,93336.0,1717262099999,4400412.0524000,11961,50236.1,2368628.6721000,0
1717262100000,47.273000,47.417000,47.062000,47.142000,65440.5,1717262999999,3092265.3377000,10527,35016.5,1654776.3579000,0
1717263000000,47.143000,47.266000,46.882000,46.890000,61800.3,1717263899999,2908195.7617000,8269,31619.6,1488108.5156000,0
1717263900000,46.890000,47.050000,46.800000,47.028000,48412.5,1717264799999,2272738.9107000,7746,21229.6,996745.3280000,0
1717264800000,47.033000,47.156000,46.847000,47.093000,32498.3,1717265699999,1527020.9233000,6699,16030.5,753272.5414000,0
1717265700000,47.094000,47.339000,47.017000,47.163000,50366.9,1717266599999,2376812.8008000,7829,25159.6,1187442.1350000,0
1717266600000,47.164000,47.252000,47.100000,47.199000,29689.2,1717267499999,1400561.0736000,5067,14579.7,687836.5954000,0
1717267500000,47.195000,47.340000,47.174000,47.279000,28877.1,1717268399999,1365196.8450000,5219,18421.1,870851.9253000,0
1717268400000,47.279000,47.437000,47.235000,47.419000,32874.5,1717269299999,1556900.1419000,6053,16729.3,792221.2480000,0
1717269300000,47.421000,47.498000,47.264000,47.382000,40344.2,1717270199999,1912473.0829000,7601,21313.2,1010334.4530000,0
1717270200000,47.383000,47.409000,47.200000,47.254000,22999.4,1717271099999,1087169.9257000,4803,12990.9,614092.5916000,0
1717271100000,47.255000,47.372000,47.230000,47.318000,21317.3,1717271999999,1008187.8461000,4149,9829.8,464845.3103000,0
1717272000000,47.319000,47.488000,47.163000,47.196000,45213.5,1717272899999,2140718.3117000,7397,24360.5,1153872.9449000,0
1717272900000,47.197000,47.257000,46.974000,47.079000,72222.3,1717273799999,3401554.6330000,8225,28755.2,1354438.9101000,0
1717273800000,47.082000,47.226000,47.038000,47.182000,22420.5,1717274699999,1056724.1968000,4230,12270.2,578249.3184000,0
1717274700000,47.182000,47.204000,47.053000,47.077000,22836.5,1717275599999,1075957.1737000,4423,10511.7,495295.7291000,0
1717275600000,47.078000,47.252000,47.035000,47.231000,23773.6,1717276499999,1120370.3757000,5586,14362.9,676848.0974000,0
1717276500000,47.236000,47.263000,47.030000,47.042000,23412.6,1717277399999,1103153.4618000,4369,10646.8,501674.4720000,0
1717277400000,47.039000,47.105000,46.991000,47.087000,33804.3,1717278299999,1590026.3215000,5027,15951.3,750327.4589000,0
1717278300000,47.087000,47.155000,47.001000,47.150000,27286.2,1717279199999,1284740.6096000,4229,13479.2,634638.7158000,0
1717279200000,47.150000,47.172000,47.015000,47.041000,36665.9,1717280099999,1725815.2535000,5579,16398.9,771821.1193000,0
1717280100000,47.042000,47.140000,47.013000,47.131000,27458.6,1717280999999,1292593.1220000,4511,9891.0,465601.9927000,0
1717281000000,47.130000,47.264000,47.011000,47.189000,41603.8,1717281899999,1961949.8323000,5921,21778.8,1027128.3238000,0
1717281900000,47.189000,47.316000,47.184000,47.261000,28182.8,1717282799999,1331498.5716000,4709,15047.8,710975.3117000,0
