open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1672531200000,16537.50,16554.30,16504.00,16550.40,8592.225,1672538399999,142021636.58650,51316,4475.650,73982898.20140,0
1672538400000,16550.50,16557.10,16515.00,16529.30,5614.148,1672545599999,92825263.61130,35061,2587.124,42776693.08680,0
1672545600000,16529.20,16531.10,16508.00,16525.70,6419.247,1672552799999,106025137.96490,39845,3162.093,52229578.72050,0
1672552800000,16525.60,16545.70,16488.00,16519.60,11579.254,1672559999999,191256695.15640,54005,5251.651,86747830.23590,0
1672560000000,16519.50,16536.10,16496.80,16532.70,7238.463,1672567199999,119537571.79230,47733,3440.967,56827582.43740,0
1672567200000,16532.70,16549.80,16527.30,16549.80,7878.813,1672574399999,130304522.81490,44115,3951.528,65354810.57360,0
1672574400000,16549.80,16565.90,16530.50,16539.90,9987.257,1672581599999,165272428.38780,52530,4519.364,74789128.68070,0
1672581600000,16539.90,16553.10,16524.60,16553.10,5555.627,1672588799999,91888029.94560,37771,2961.299,48981182.96940,0
1672588800000,16553.00,16589.40,16552.60,16573.10,13608.984,1672595999999,225482645.42140,69307,7530.531,124772546.43420,0
1672596000000,16573.10,16615.80,16573.00,16596.10,12362.432,1672603199999,205173589.79260,64220,6668.887,110682918.86230,0
1672603200000,16596.10,16618.80,16584.10,16597.60,7992.621,1672610399999,132679811.00690,50364,3666.034,60860143.08940,0
1672610400000,16597.60,16617.40,16579.10,16610.30,8673.894,1672617599999,143982517.25860,48032,4402.381,73077393.53230,0
1672617600000,16610.40,16618.40,16541.20,16556.50,15306.431,1672624799999,253631705.21310,73181,6572.038,108896654.73310,0
1672624800000,16556.50,16700.70,16547.50,16654.60,21335.315,1672631999999,354991300.29580,92143,12727.046,211754211.02540,0
1672632000000,16654.70,16665.00,16612.80,16640.00,15088.109,1672639199999,251012180.68510,73852,7203.835,119846041.72620,0
1672639200000,16640.10,16767.80,16627.80,16712.50,38247.363,1672646399999,639107434.47514,159583,20275.820,338822982.78104,0
1672646400000,16712.60,16764.00,16701.00,16710.00,22495.885,1672653599999,376314418.07360,106584,11054.028,184923552.31020,0
1672653600000,16710.00,16759.80,16696.00,16728.50,15054.746,1672660799999,251749753.62770,76299,7575.875,126699940.94850,0
1672660800000,16728.40,16736.10,16674.30,16687.80,14724.653,1672667999999,245980428.46590,81058,6637.637,110891542.75710,0
1672668000000,16687.70,16744.80,16665.00,16729.20,21136.583,1672675199999,353084719.92880,96989,11619.170,194098846.52980,0
1672675200000,16729.20,16732.90,16702.60,16710.10,10663.342,1672682399999,178252188.22040,51970,4479.624,74880268.28980,0
1672682400000,16710.00,16732.10,16703.90,16730.50,5886.655,1672689599999,98402478.82980,36607,3366.973,56284280.13070,0
1672689600000,16730.50,16799.00,16702.70,16751.90,12942.299,1672696799999,216707925.72020,61367,7606.467,127384732.49820,0
